tick,agent_id,personality,position,inventory,action_type,action_detail,result,message,resources_remaining
1,A2,cooperative,"(6, 8)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
1,A4,neutral,"(6, 1)",0,move,"{'type': 'move', 'direction': 'E'}",moved_E,,30
1,A3,cooperative,"(0, 3)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
1,A1,deceptive,"(8, 5)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
2,A3,cooperative,"(0, 4)",0,move,"{'type': 'move', 'direction': 'S'}",moved_S,,30
2,A1,deceptive,"(7, 5)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
2,A2,cooperative,"(5, 8)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
2,A4,neutral,"(5, 1)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
3,A1,deceptive,"(6, 5)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
3,A2,cooperative,"(4, 8)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,30
3,A4,neutral,"(6, 1)",0,move,"{'type': 'move', 'direction': 'E'}",moved_E,,30
3,A3,cooperative,"(0, 4)",1,collect,{'type': 'collect'},collected,,29
4,A4,neutral,"(5, 1)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,29
4,A2,cooperative,"(3, 8)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,29
4,A1,deceptive,"(5, 5)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,29
4,A3,cooperative,"(0, 3)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,29
5,A3,cooperative,"(0, 4)",1,move,"{'type': 'move', 'direction': 'S'}",moved_S,,29
5,A1,deceptive,"(4, 5)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,29
5,A4,neutral,"(6, 1)",0,move,"{'type': 'move', 'direction': 'E'}",moved_E,,29
5,A2,cooperative,"(2, 8)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,29
6,A2,cooperative,"(1, 8)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,29
6,A3,cooperative,"(0, 3)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,29
6,A4,neutral,"(5, 1)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,29
6,A1,deceptive,"(4, 5)",1,collect,{'type': 'collect'},collected,,28
7,A3,cooperative,"(0, 4)",1,move,"{'type': 'move', 'direction': 'S'}",moved_S,,28
7,A4,neutral,"(6, 1)",0,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
7,A1,deceptive,"(5, 5)",1,move,"{'type': 'move', 'direction': 'E'}",moved_E,,28
7,A2,cooperative,"(0, 8)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,28
8,A3,cooperative,"(0, 3)",1,move,"{'type': 'move', 'direction': 'N'}",moved_N,,28
8,A2,cooperative,"(0, 8)",1,collect,{'type': 'collect'},collected,,27
8,A4,neutral,"(5, 1)",0,move,"{'type': 'move', 'direction': 'W'}",moved_W,,27
